Data;Dia;Posto;kWh
10/11/2021 02:45;Quarta;Fora Ponta;0,14
10/11/2021 03:00;Quarta;Fora Ponta;0,104
10/11/2021 03:15;Quarta;Fora Ponta;0,096
10/11/2021 03:30;Quarta;Fora Ponta;0,073
10/11/2021 03:45;Quarta;Fora Ponta;0,073
10/11/2021 04:00;Quarta;Fora Ponta;0,079
10/11/2021 04:15;Quarta;Fora Ponta;0,075
10/11/2021 04:30;Quarta;Fora Ponta;0,079
10/11/2021 04:45;Quarta;Fora Ponta;0,138
10/11/2021 05:00;Quarta;Fora Ponta;0,127
10/11/2021 05:15;Quarta;Fora Ponta;0,128
10/11/2021 05:30;Quarta;Fora Ponta;0,134
10/11/2021 05:45;Quarta;Fora Ponta;0,138
10/11/2021 06:00;Quarta;Fora Ponta;0,112
10/11/2021 06:15;Quarta;Fora Ponta;0,107
10/11/2021 06:30;Quarta;Fora Ponta;0,116
10/11/2021 06:45;Quarta;Fora Ponta;0,105
10/11/2021 07:00;Quarta;Fora Ponta;0,104
10/11/2021 07:15;Quarta;Fora Ponta;0,059
10/11/2021 07:30;Quarta;Fora Ponta;0,064
10/11/2021 07:45;Quarta;Fora Ponta;0,06
10/11/2021 08:00;Quarta;Fora Ponta;0,068
10/11/2021 08:15;Quarta;Fora Ponta;0,064
10/11/2021 08:30;Quarta;Fora Ponta;0,07
10/11/2021 08:45;Quarta;Fora Ponta;0,062
10/11/2021 09:00;Quarta;Fora Ponta;0,024
10/11/2021 09:15;Quarta;Fora Ponta;0,024
10/11/2021 09:30;Quarta;Fora Ponta;0,037
10/11/2021 09:45;Quarta;Fora Ponta;0,099
10/11/2021 10:00;Quarta;Fora Ponta;0,093
10/11/2021 10:15;Quarta;Fora Ponta;0,081
10/11/2021 10:30;Quarta;Fora Ponta;0,068
10/11/2021 10:45;Quarta;Fora Ponta;0,065
10/11/2021 11:00;Quarta;Fora Ponta;0,011
10/11/2021 11:15;Quarta;Fora Ponta;0,011
10/11/2021 11:30;Quarta;Fora Ponta;0,011
10/11/2021 11:45;Quarta;Fora Ponta;0,011
10/11/2021 12:00;Quarta;Fora Ponta;0,011
10/11/2021 12:15;Quarta;Fora Ponta;0,011
10/11/2021 12:30;Quarta;Fora Ponta;0,03
10/11/2021 12:45;Quarta;Fora Ponta;0,11
10/11/2021 13:00;Quarta;Fora Ponta;0,138
10/11/2021 13:15;Quarta;Fora Ponta;0,101
10/11/2021 13:30;Quarta;Fora Ponta;0,023
10/11/2021 13:45;Quarta;Fora Ponta;0,053
10/11/2021 14:00;Quarta;Fora Ponta;0,08
10/11/2021 14:15;Quarta;Fora Ponta;0,107
10/11/2021 14:30;Quarta;Fora Ponta;0,102
10/11/2021 14:45;Quarta;Fora Ponta;0,116
10/11/2021 15:00;Quarta;Fora Ponta;0,105
10/11/2021 15:15;Quarta;Fora Ponta;0,115
10/11/2021 15:30;Quarta;Fora Ponta;0,068
10/11/2021 15:45;Quarta;Fora Ponta;0,007
10/11/2021 16:00;Quarta;Fora Ponta;0,009
10/11/2021 16:15;Quarta;Fora Ponta;0,128
10/11/2021 16:30;Quarta;Fora Ponta;0,15
10/11/2021 16:45;Quarta;Fora Ponta;0,145
10/11/2021 17:00;Quarta;Fora Ponta;0,128
10/11/2021 17:15;Quarta;Fora Ponta;0,152
10/11/2021 17:30;Quarta;Fora Ponta;0,072
10/11/2021 17:45;Quarta;Ponta;0,006
10/11/2021 18:00;Quarta;Ponta;0,007
10/11/2021 18:15;Quarta;Ponta;0,006
10/11/2021 18:30;Quarta;Ponta;0,006
10/11/2021 18:45;Quarta;Ponta;0,006
10/11/2021 19:00;Quarta;Ponta;0,006
10/11/2021 19:15;Quarta;Ponta;0,006
10/11/2021 19:30;Quarta;Ponta;0,005
10/11/2021 19:45;Quarta;Ponta;0,006
10/11/2021 20:00;Quarta;Ponta;0,006
10/11/2021 20:15;Quarta;Ponta;0,006
10/11/2021 20:30;Quarta;Ponta;0,006
10/11/2021 20:45;Quarta;Fora Ponta;0,026
10/11/2021 21:00;Quarta;Fora Ponta;0,114
10/11/2021 21:15;Quarta;Fora Ponta;0,142
10/11/2021 21:30;Quarta;Fora Ponta;0,142
10/11/2021 21:45;Quarta;Fora Ponta;0,158
10/11/2021 22:00;Quarta;Fora Ponta;0,155
10/11/2021 22:15;Quarta;Fora Ponta;0,16
10/11/2021 22:30;Quarta;Fora Ponta;0,18
10/11/2021 22:45;Quarta;Fora Ponta;0,17
10/11/2021 23:00;Quarta;Fora Ponta;0,196
10/11/2021 23:15;Quarta;Fora Ponta;0,184
10/11/2021 23:30;Quarta;Fora Ponta;0,178
10/11/2021 23:45;Quarta;Fora Ponta;0,184
11/11/2021 00:00;Quinta;Fora Ponta;0,169
11/11/2021 00:15;Quinta;Fora Ponta;0,166
11/11/2021 00:30;Quinta;Fora Ponta;0,165
11/11/2021 00:45;Quinta;Fora Ponta;0,158
11/11/2021 01:00;Quinta;Fora Ponta;0,136
11/11/2021 01:15;Quinta;Fora Ponta;0,163
11/11/2021 01:30;Quinta;Fora Ponta;0,135
11/11/2021 01:45;Quinta;Fora Ponta;0,152
11/11/2021 02:00;Quinta;Fora Ponta;0,153
11/11/2021 02:15;Quinta;Fora Ponta;0,148
11/11/2021 02:30;Quinta;Fora Ponta;0,151
11/11/2021 02:45;Quinta;Fora Ponta;0,06
11/11/2021 03:00;Quinta;Fora Ponta;0,027
11/11/2021 03:15;Quinta;Fora Ponta;0,025
11/11/2021 03:30;Quinta;Fora Ponta;0,044
11/11/2021 03:45;Quinta;Fora Ponta;0,044
11/11/2021 04:00;Quinta;Fora Ponta;0,043
11/11/2021 04:15;Quinta;Fora Ponta;0,047
11/11/2021 04:30;Quinta;Fora Ponta;0,073
11/11/2021 04:45;Quinta;Fora Ponta;0,09
11/11/2021 05:00;Quinta;Fora Ponta;0,082
11/11/2021 05:15;Quinta;Fora Ponta;0,097
11/11/2021 05:30;Quinta;Fora Ponta;0,09
11/11/2021 05:45;Quinta;Fora Ponta;0,095
11/11/2021 06:00;Quinta;Fora Ponta;0,124
11/11/2021 06:15;Quinta;Fora Ponta;0,103
11/11/2021 06:30;Quinta;Fora Ponta;0,097
11/11/2021 06:45;Quinta;Fora Ponta;0,12
11/11/2021 07:00;Quinta;Fora Ponta;0,092
11/11/2021 07:15;Quinta;Fora Ponta;0,08
11/11/2021 07:30;Quinta;Fora Ponta;0,088
11/11/2021 07:45;Quinta;Fora Ponta;0,062
11/11/2021 08:00;Quinta;Fora Ponta;0,044
11/11/2021 08:15;Quinta;Fora Ponta;0,044
11/11/2021 08:30;Quinta;Fora Ponta;0,044
11/11/2021 08:45;Quinta;Fora Ponta;0,041
11/11/2021 09:00;Quinta;Fora Ponta;0,042
11/11/2021 09:15;Quinta;Fora Ponta;0,042
11/11/2021 09:30;Quinta;Fora Ponta;0,042
11/11/2021 09:45;Quinta;Fora Ponta;0,04
11/11/2021 10:00;Quinta;Fora Ponta;0,04
11/11/2021 10:15;Quinta;Fora Ponta;0,011
11/11/2021 10:30;Quinta;Fora Ponta;0,011
11/11/2021 10:45;Quinta;Fora Ponta;0,011
11/11/2021 11:00;Quinta;Fora Ponta;0,012
11/11/2021 11:15;Quinta;Fora Ponta;0,058
11/11/2021 11:30;Quinta;Fora Ponta;0,053
11/11/2021 11:45;Quinta;Fora Ponta;0,047
11/11/2021 12:00;Quinta;Fora Ponta;0,037
11/11/2021 12:15;Quinta;Fora Ponta;0,043
11/11/2021 12:30;Quinta;Fora Ponta;0,046
11/11/2021 12:45;Quinta;Fora Ponta;0,049
11/11/2021 13:00;Quinta;Fora Ponta;0,046
11/11/2021 13:15;Quinta;Fora Ponta;0,074
11/11/2021 13:30;Quinta;Fora Ponta;0,041
11/11/2021 13:45;Quinta;Fora Ponta;0,031
11/11/2021 14:00;Quinta;Fora Ponta;0,029
11/11/2021 14:15;Quinta;Fora Ponta;0,032
11/11/2021 14:30;Quinta;Fora Ponta;0,031
11/11/2021 14:45;Quinta;Fora Ponta;0,043
11/11/2021 15:00;Quinta;Fora Ponta;0,081
11/11/2021 15:15;Quinta;Fora Ponta;0,124
11/11/2021 15:30;Quinta;Fora Ponta;0,112
11/11/2021 15:45;Quinta;Fora Ponta;0,057
11/11/2021 16:00;Quinta;Fora Ponta;0,065
11/11/2021 16:15;Quinta;Fora Ponta;0,098
11/11/2021 16:30;Quinta;Fora Ponta;0,099
11/11/2021 16:45;Quinta;Fora Ponta;0,116
11/11/2021 17:00;Quinta;Fora Ponta;0,101
11/11/2021 17:15;Quinta;Fora Ponta;0,106
11/11/2021 17:30;Quinta;Fora Ponta;0,042
11/11/2021 17:45;Quinta;Ponta;0,01
11/11/2021 18:00;Quinta;Ponta;0,009
11/11/2021 18:15;Quinta;Ponta;0,01
11/11/2021 18:30;Quinta;Ponta;0,009
11/11/2021 18:45;Quinta;Ponta;0,01
11/11/2021 19:00;Quinta;Ponta;0,009
11/11/2021 19:15;Quinta;Ponta;0,01
11/11/2021 19:30;Quinta;Ponta;0,009
11/11/2021 19:45;Quinta;Ponta;0,009
11/11/2021 20:00;Quinta;Ponta;0,01
11/11/2021 20:15;Quinta;Ponta;0,01
11/11/2021 20:30;Quinta;Ponta;0,009
11/11/2021 20:45;Quinta;Fora Ponta;0,02
11/11/2021 21:00;Quinta;Fora Ponta;0,044
11/11/2021 21:15;Quinta;Fora Ponta;0,122
11/11/2021 21:30;Quinta;Fora Ponta;0,143
11/11/2021 21:45;Quinta;Fora Ponta;0,141
11/11/2021 22:00;Quinta;Fora Ponta;0,167
11/11/2021 22:15;Quinta;Fora Ponta;0,164
11/11/2021 22:30;Quinta;Fora Ponta;0,18
11/11/2021 22:45;Quinta;Fora Ponta;0,158
11/11/2021 23:00;Quinta;Fora Ponta;0,154
11/11/2021 23:15;Quinta;Fora Ponta;0,154
11/11/2021 23:30;Quinta;Fora Ponta;0,138
11/11/2021 23:45;Quinta;Fora Ponta;0,131
12/11/2021 00:00;Sexta;Fora Ponta;0,142
12/11/2021 00:15;Sexta;Fora Ponta;0,171
12/11/2021 00:30;Sexta;Fora Ponta;0,151
12/11/2021 00:45;Sexta;Fora Ponta;0,138
12/11/2021 01:00;Sexta;Fora Ponta;0,118
12/11/2021 01:15;Sexta;Fora Ponta;0,121
12/11/2021 01:30;Sexta;Fora Ponta;0,111
12/11/2021 01:45;Sexta;Fora Ponta;0,111
12/11/2021 02:00;Sexta;Fora Ponta;0,116
12/11/2021 02:15;Sexta;Fora Ponta;0,116
12/11/2021 02:30;Sexta;Fora Ponta;0,098
12/11/2021 02:45;Sexta;Fora Ponta;0,089
12/11/2021 03:00;Sexta;Fora Ponta;0,084
12/11/2021 03:15;Sexta;Fora Ponta;0,087
12/11/2021 03:30;Sexta;Fora Ponta;0,099
12/11/2021 03:45;Sexta;Fora Ponta;0,095
12/11/2021 04:00;Sexta;Fora Ponta;0,108
12/11/2021 04:15;Sexta;Fora Ponta;0,106
12/11/2021 04:30;Sexta;Fora Ponta;0,071
12/11/2021 04:45;Sexta;Fora Ponta;0,091
12/11/2021 05:00;Sexta;Fora Ponta;0,109
12/11/2021 05:15;Sexta;Fora Ponta;0,125
12/11/2021 05:30;Sexta;Fora Ponta;0,109
12/11/2021 05:45;Sexta;Fora Ponta;0,122
12/11/2021 06:00;Sexta;Fora Ponta;0,149
12/11/2021 06:15;Sexta;Fora Ponta;0,169
12/11/2021 06:30;Sexta;Fora Ponta;0,133
12/11/2021 06:45;Sexta;Fora Ponta;0,106
12/11/2021 07:00;Sexta;Fora Ponta;0,121
12/11/2021 07:15;Sexta;Fora Ponta;0,131
12/11/2021 07:30;Sexta;Fora Ponta;0,145
12/11/2021 07:45;Sexta;Fora Ponta;0,166
12/11/2021 08:00;Sexta;Fora Ponta;0,145
12/11/2021 08:15;Sexta;Fora Ponta;0,144
12/11/2021 08:30;Sexta;Fora Ponta;0,095
12/11/2021 08:45;Sexta;Fora Ponta;0,042
12/11/2021 09:00;Sexta;Fora Ponta;0,031
12/11/2021 09:15;Sexta;Fora Ponta;0,029
12/11/2021 09:30;Sexta;Fora Ponta;0,028
12/11/2021 09:45;Sexta;Fora Ponta;0,029
12/11/2021 10:00;Sexta;Fora Ponta;0,035
12/11/2021 10:15;Sexta;Fora Ponta;0,145
12/11/2021 10:30;Sexta;Fora Ponta;0,195
12/11/2021 10:45;Sexta;Fora Ponta;0,2
12/11/2021 11:00;Sexta;Fora Ponta;0,192
12/11/2021 11:15;Sexta;Fora Ponta;0,184
12/11/2021 11:30;Sexta;Fora Ponta;0,193
12/11/2021 11:45;Sexta;Fora Ponta;0,194
12/11/2021 12:00;Sexta;Fora Ponta;0,172
12/11/2021 12:15;Sexta;Fora Ponta;0,182
12/11/2021 12:30;Sexta;Fora Ponta;0,166
12/11/2021 12:45;Sexta;Fora Ponta;0,188
12/11/2021 13:00;Sexta;Fora Ponta;0,159
12/11/2021 13:15;Sexta;Fora Ponta;0,18
12/11/2021 13:30;Sexta;Fora Ponta;0,173
12/11/2021 13:45;Sexta;Fora Ponta;0,189
12/11/2021 14:00;Sexta;Fora Ponta;0,131
12/11/2021 14:15;Sexta;Fora Ponta;0,03
12/11/2021 14:30;Sexta;Fora Ponta;0,018
12/11/2021 14:45;Sexta;Fora Ponta;0,018
12/11/2021 15:00;Sexta;Fora Ponta;0,018
12/11/2021 15:15;Sexta;Fora Ponta;0,017
12/11/2021 15:30;Sexta;Fora Ponta;0,069
12/11/2021 15:45;Sexta;Fora Ponta;0,13
12/11/2021 16:00;Sexta;Fora Ponta;0,137
12/11/2021 16:15;Sexta;Fora Ponta;0,108
12/11/2021 16:30;Sexta;Fora Ponta;0,117
12/11/2021 16:45;Sexta;Fora Ponta;0,138
12/11/2021 17:00;Sexta;Fora Ponta;0,134
12/11/2021 17:15;Sexta;Fora Ponta;0,109
12/11/2021 17:30;Sexta;Fora Ponta;0,012
12/11/2021 17:45;Sexta;Ponta;0,011
12/11/2021 18:00;Sexta;Ponta;0,011
12/11/2021 18:15;Sexta;Ponta;0,011
12/11/2021 18:30;Sexta;Ponta;0,011
12/11/2021 18:45;Sexta;Ponta;0,01
12/11/2021 19:00;Sexta;Ponta;0,01
12/11/2021 19:15;Sexta;Ponta;0,01
12/11/2021 19:30;Sexta;Ponta;0,01
12/11/2021 19:45;Sexta;Ponta;0,01
12/11/2021 20:00;Sexta;Ponta;0,01
12/11/2021 20:15;Sexta;Ponta;0,009
12/11/2021 20:30;Sexta;Ponta;0,009
12/11/2021 20:45;Sexta;Fora Ponta;0,01
12/11/2021 21:00;Sexta;Fora Ponta;0,043
12/11/2021 21:15;Sexta;Fora Ponta;0,014
12/11/2021 21:30;Sexta;Fora Ponta;0,012
12/11/2021 21:45;Sexta;Fora Ponta;0,062
12/11/2021 22:00;Sexta;Fora Ponta;0,121
12/11/2021 22:15;Sexta;Fora Ponta;0,132
12/11/2021 22:30;Sexta;Fora Ponta;0,154
12/11/2021 22:45;Sexta;Fora Ponta;0,161
12/11/2021 23:00;Sexta;Fora Ponta;0,161
12/11/2021 23:15;Sexta;Fora Ponta;0,115
12/11/2021 23:30;Sexta;Fora Ponta;0,151
12/11/2021 23:45;Sexta;Fora Ponta;0,152
13/11/2021 00:00;Sábado;Fora Ponta;0,025
13/11/2021 00:15;Sábado;Fora Ponta;0,011
13/11/2021 00:30;Sábado;Fora Ponta;0,047
13/11/2021 00:45;Sábado;Fora Ponta;0,058
13/11/2021 01:00;Sábado;Fora Ponta;0,029
13/11/2021 01:15;Sábado;Fora Ponta;0,016
13/11/2021 01:30;Sábado;Fora Ponta;0,043
13/11/2021 01:45;Sábado;Fora Ponta;0,086
13/11/2021 02:00;Sábado;Fora Ponta;0,075
13/11/2021 02:15;Sábado;Fora Ponta;0,085
13/11/2021 02:30;Sábado;Fora Ponta;0,091
13/11/2021 02:45;Sábado;Fora Ponta;0,023
13/11/2021 03:00;Sábado;Fora Ponta;0,009
13/11/2021 03:15;Sábado;Fora Ponta;0,024
13/11/2021 03:30;Sábado;Fora Ponta;0,027
13/11/2021 03:45;Sábado;Fora Ponta;0,019
13/11/2021 04:00;Sábado;Fora Ponta;0,053
13/11/2021 04:15;Sábado;Fora Ponta;0,086
13/11/2021 04:30;Sábado;Fora Ponta;0,041
13/11/2021 04:45;Sábado;Fora Ponta;0,08
13/11/2021 05:00;Sábado;Fora Ponta;0,114
13/11/2021 05:15;Sábado;Fora Ponta;0,101
13/11/2021 05:30;Sábado;Fora Ponta;0,062
13/11/2021 05:45;Sábado;Fora Ponta;0,095
13/11/2021 06:00;Sábado;Fora Ponta;0,083
13/11/2021 06:15;Sábado;Fora Ponta;0,105
13/11/2021 06:30;Sábado;Fora Ponta;0,026
13/11/2021 06:45;Sábado;Fora Ponta;0,027
13/11/2021 07:00;Sábado;Fora Ponta;0,025
13/11/2021 07:15;Sábado;Fora Ponta;0,011
13/11/2021 07:30;Sábado;Fora Ponta;0,01
13/11/2021 07:45;Sábado;Fora Ponta;0,01
13/11/2021 08:00;Sábado;Fora Ponta;0,011
13/11/2021 08:15;Sábado;Fora Ponta;0,013
13/11/2021 08:30;Sábado;Fora Ponta;0,012
13/11/2021 08:45;Sábado;Fora Ponta;0,013
13/11/2021 09:00;Sábado;Fora Ponta;0,013
13/11/2021 09:15;Sábado;Fora Ponta;0,015
13/11/2021 09:30;Sábado;Fora Ponta;0,017
13/11/2021 09:45;Sábado;Fora Ponta;0,086
13/11/2021 10:00;Sábado;Fora Ponta;0,07
13/11/2021 10:15;Sábado;Fora Ponta;0,065
13/11/2021 10:30;Sábado;Fora Ponta;0,061
13/11/2021 10:45;Sábado;Fora Ponta;0,063
13/11/2021 11:00;Sábado;Fora Ponta;0,062
13/11/2021 11:15;Sábado;Fora Ponta;0,084
13/11/2021 11:30;Sábado;Fora Ponta;0,068
13/11/2021 11:45;Sábado;Fora Ponta;0,056
13/11/2021 12:00;Sábado;Fora Ponta;0,062
13/11/2021 12:15;Sábado;Fora Ponta;0,056
13/11/2021 12:30;Sábado;Fora Ponta;0,075
13/11/2021 12:45;Sábado;Fora Ponta;0,12
13/11/2021 13:00;Sábado;Fora Ponta;0,045
13/11/2021 13:15;Sábado;Fora Ponta;0,072
13/11/2021 13:30;Sábado;Fora Ponta;0,083
13/11/2021 13:45;Sábado;Fora Ponta;0,113
13/11/2021 14:00;Sábado;Fora Ponta;0,1
13/11/2021 14:15;Sábado;Fora Ponta;0,095
13/11/2021 14:30;Sábado;Fora Ponta;0,098
13/11/2021 14:45;Sábado;Fora Ponta;0,07
13/11/2021 15:00;Sábado;Fora Ponta;0,01
13/11/2021 15:15;Sábado;Fora Ponta;0,008
13/11/2021 15:30;Sábado;Fora Ponta;0,008
13/11/2021 15:45;Sábado;Fora Ponta;0,009
13/11/2021 16:00;Sábado;Fora Ponta;0,017
13/11/2021 16:15;Sábado;Fora Ponta;0,083
13/11/2021 16:30;Sábado;Fora Ponta;0,113
13/11/2021 16:45;Sábado;Fora Ponta;0,116
13/11/2021 17:00;Sábado;Fora Ponta;0,11
13/11/2021 17:15;Sábado;Fora Ponta;0,095
13/11/2021 17:30;Sábado;Fora Ponta;0,087
13/11/2021 17:45;Sábado;Fora Ponta;0,134
13/11/2021 18:00;Sábado;Fora Ponta;0,154
13/11/2021 18:15;Sábado;Fora Ponta;0,158
13/11/2021 18:30;Sábado;Fora Ponta;0,128
13/11/2021 18:45;Sábado;Fora Ponta;0,123
13/11/2021 19:00;Sábado;Fora Ponta;0,081
13/11/2021 19:15;Sábado;Fora Ponta;0,049
13/11/2021 19:30;Sábado;Fora Ponta;0,05
13/11/2021 19:45;Sábado;Fora Ponta;0,071
13/11/2021 20:00;Sábado;Fora Ponta;0,05
13/11/2021 20:15;Sábado;Fora Ponta;0,075
13/11/2021 20:30;Sábado;Fora Ponta;0,13
13/11/2021 20:45;Sábado;Fora Ponta;0,164
13/11/2021 21:00;Sábado;Fora Ponta;0,157
13/11/2021 21:15;Sábado;Fora Ponta;0,148
13/11/2021 21:30;Sábado;Fora Ponta;0,098
13/11/2021 21:45;Sábado;Fora Ponta;0,094
13/11/2021 22:00;Sábado;Fora Ponta;0,035
13/11/2021 22:15;Sábado;Fora Ponta;0,058
13/11/2021 22:30;Sábado;Fora Ponta;0,11
13/11/2021 22:45;Sábado;Fora Ponta;0,148
13/11/2021 23:00;Sábado;Fora Ponta;0,144
13/11/2021 23:15;Sábado;Fora Ponta;0,181
13/11/2021 23:30;Sábado;Fora Ponta;0,19
13/11/2021 23:45;Sábado;Fora Ponta;0,205
14/11/2021 00:00;Domingo;Fora Ponta;0,166
14/11/2021 00:15;Domingo;Fora Ponta;0,163
14/11/2021 00:30;Domingo;Fora Ponta;0,13
14/11/2021 00:45;Domingo;Fora Ponta;0,137
14/11/2021 01:00;Domingo;Fora Ponta;0,167
14/11/2021 01:15;Domingo;Fora Ponta;0,135
14/11/2021 01:30;Domingo;Fora Ponta;0,145
14/11/2021 01:45;Domingo;Fora Ponta;0,137
14/11/2021 02:00;Domingo;Fora Ponta;0,131
14/11/2021 02:15;Domingo;Fora Ponta;0,145
14/11/2021 02:30;Domingo;Fora Ponta;0,095
14/11/2021 02:45;Domingo;Fora Ponta;0,124
14/11/2021 03:00;Domingo;Fora Ponta;0,16
14/11/2021 03:15;Domingo;Fora Ponta;0,157
14/11/2021 03:30;Domingo;Fora Ponta;0,132
14/11/2021 03:45;Domingo;Fora Ponta;0,11
14/11/2021 04:00;Domingo;Fora Ponta;0,095
14/11/2021 04:15;Domingo;Fora Ponta;0,081
14/11/2021 04:30;Domingo;Fora Ponta;0,141
14/11/2021 04:45;Domingo;Fora Ponta;0,117
14/11/2021 05:00;Domingo;Fora Ponta;0,142
14/11/2021 05:15;Domingo;Fora Ponta;0,122
14/11/2021 05:30;Domingo;Fora Ponta;0,122
14/11/2021 05:45;Domingo;Fora Ponta;0,107
14/11/2021 06:00;Domingo;Fora Ponta;0,104
14/11/2021 06:15;Domingo;Fora Ponta;0,098
14/11/2021 06:30;Domingo;Fora Ponta;0,098
14/11/2021 06:45;Domingo;Fora Ponta;0,138
14/11/2021 07:00;Domingo;Fora Ponta;0,049
14/11/2021 07:15;Domingo;Fora Ponta;0,035
14/11/2021 07:30;Domingo;Fora Ponta;0,014
14/11/2021 07:45;Domingo;Fora Ponta;0,012
14/11/2021 08:00;Domingo;Fora Ponta;0,009
14/11/2021 08:15;Domingo;Fora Ponta;0,009
14/11/2021 08:30;Domingo;Fora Ponta;0,009
14/11/2021 08:45;Domingo;Fora Ponta;0,02
14/11/2021 09:00;Domingo;Fora Ponta;0,082
14/11/2021 09:15;Domingo;Fora Ponta;0,095
14/11/2021 09:30;Domingo;Fora Ponta;0,117
14/11/2021 09:45;Domingo;Fora Ponta;0,093
14/11/2021 10:00;Domingo;Fora Ponta;0,139
14/11/2021 10:15;Domingo;Fora Ponta;0,131
14/11/2021 10:30;Domingo;Fora Ponta;0,137
14/11/2021 10:45;Domingo;Fora Ponta;0,139
14/11/2021 11:00;Domingo;Fora Ponta;0,133
14/11/2021 11:15;Domingo;Fora Ponta;0,137
14/11/2021 11:30;Domingo;Fora Ponta;0,083
14/11/2021 11:45;Domingo;Fora Ponta;0,047
14/11/2021 12:00;Domingo;Fora Ponta;0,05
14/11/2021 12:15;Domingo;Fora Ponta;0,038
14/11/2021 12:30;Domingo;Fora Ponta;0,048
14/11/2021 12:45;Domingo;Fora Ponta;0,098
14/11/2021 13:00;Domingo;Fora Ponta;0,102
14/11/2021 13:15;Domingo;Fora Ponta;0,105
14/11/2021 13:30;Domingo;Fora Ponta;0,095
14/11/2021 13:45;Domingo;Fora Ponta;0,072
14/11/2021 14:00;Domingo;Fora Ponta;0,095
14/11/2021 14:15;Domingo;Fora Ponta;0,108
14/11/2021 14:30;Domingo;Fora Ponta;0,11
14/11/2021 14:45;Domingo;Fora Ponta;0,127
14/11/2021 15:00;Domingo;Fora Ponta;0,126
14/11/2021 15:15;Domingo;Fora Ponta;0,117
14/11/2021 15:30;Domingo;Fora Ponta;0,137
14/11/2021 15:45;Domingo;Fora Ponta;0,134
14/11/2021 16:00;Domingo;Fora Ponta;0,136
14/11/2021 16:15;Domingo;Fora Ponta;0,128
14/11/2021 16:30;Domingo;Fora Ponta;0,085
14/11/2021 16:45;Domingo;Fora Ponta;0,095
14/11/2021 17:00;Domingo;Fora Ponta;0,099
14/11/2021 17:15;Domingo;Fora Ponta;0,095
14/11/2021 17:30;Domingo;Fora Ponta;0,089
14/11/2021 17:45;Domingo;Fora Ponta;0,041
14/11/2021 18:00;Domingo;Fora Ponta;0,02
14/11/2021 18:15;Domingo;Fora Ponta;0,017
14/11/2021 18:30;Domingo;Fora Ponta;0,013
14/11/2021 18:45;Domingo;Fora Ponta;0,012
14/11/2021 19:00;Domingo;Fora Ponta;0,011
14/11/2021 19:15;Domingo;Fora Ponta;0,009
14/11/2021 19:30;Domingo;Fora Ponta;0,009
14/11/2021 19:45;Domingo;Fora Ponta;0,01
14/11/2021 20:00;Domingo;Fora Ponta;0,01
14/11/2021 20:15;Domingo;Fora Ponta;0,014
14/11/2021 20:30;Domingo;Fora Ponta;0,025
14/11/2021 20:45;Domingo;Fora Ponta;0,048
14/11/2021 21:00;Domingo;Fora Ponta;0,047
14/11/2021 21:15;Domingo;Fora Ponta;0,02
14/11/2021 21:30;Domingo;Fora Ponta;0,016
14/11/2021 21:45;Domingo;Fora Ponta;0,01
14/11/2021 22:00;Domingo;Fora Ponta;0,01
14/11/2021 22:15;Domingo;Fora Ponta;0,01
14/11/2021 22:30;Domingo;Fora Ponta;0,048
14/11/2021 22:45;Domingo;Fora Ponta;0,023
14/11/2021 23:00;Domingo;Fora Ponta;0,021
14/11/2021 23:15;Domingo;Fora Ponta;0,019
14/11/2021 23:30;Domingo;Fora Ponta;0,061
14/11/2021 23:45;Domingo;Fora Ponta;0,051
15/11/2021 00:00;Segunda;Fora Ponta;0,058
15/11/2021 00:15;Segunda;Fora Ponta;0,061
15/11/2021 00:30;Segunda;Fora Ponta;0,048
15/11/2021 00:45;Segunda;Fora Ponta;0,044
15/11/2021 01:00;Segunda;Fora Ponta;0,05
15/11/2021 01:15;Segunda;Fora Ponta;0,05
15/11/2021 01:30;Segunda;Fora Ponta;0,052
15/11/2021 01:45;Segunda;Fora Ponta;0,049
15/11/2021 02:00;Segunda;Fora Ponta;0,068
15/11/2021 02:15;Segunda;Fora Ponta;0,063
15/11/2021 02:30;Segunda;Fora Ponta;0,045
15/11/2021 02:45;Segunda;Fora Ponta;0,048
15/11/2021 03:00;Segunda;Fora Ponta;0,054
15/11/2021 03:15;Segunda;Fora Ponta;0,051
15/11/2021 03:30;Segunda;Fora Ponta;0,049
15/11/2021 03:45;Segunda;Fora Ponta;0,062
15/11/2021 04:00;Segunda;Fora Ponta;0,07
15/11/2021 04:15;Segunda;Fora Ponta;0,067
15/11/2021 04:30;Segunda;Fora Ponta;0,071
15/11/2021 04:45;Segunda;Fora Ponta;0,07
15/11/2021 05:00;Segunda;Fora Ponta;0,037
15/11/2021 05:15;Segunda;Fora Ponta;0,061
15/11/2021 05:30;Segunda;Fora Ponta;0,06
15/11/2021 05:45;Segunda;Fora Ponta;0,047
15/11/2021 06:00;Segunda;Fora Ponta;0,01
15/11/2021 06:15;Segunda;Fora Ponta;0,008
15/11/2021 06:30;Segunda;Fora Ponta;0,008
15/11/2021 06:45;Segunda;Fora Ponta;0,009
15/11/2021 07:00;Segunda;Fora Ponta;0,009
15/11/2021 07:15;Segunda;Fora Ponta;0,007
15/11/2021 07:30;Segunda;Fora Ponta;0,008
15/11/2021 07:45;Segunda;Fora Ponta;0,008
15/11/2021 08:00;Segunda;Fora Ponta;0,008
15/11/2021 08:15;Segunda;Fora Ponta;0,008
